"time","v_C","v_S"
0.4411,-6.689789936694939e-07,0
0.4412,-6.773403570350009e-07,0
0.4413,-6.843452141471203e-07,0
0.4414,-6.899416752602484e-07,0
0.4415,-7.00158687374967e-07,0
0.4416,-7.144937271709191e-07,0
0.4417,-7.282876632330587e-07,0
0.4418,-7.415250301417221e-07,0
0.4419,-7.541903624772234e-07,0
0.442,-7.662681948198988e-07,0
0.4421,-7.77743061750077e-07,0
0.4422,-7.885994978480871e-07,0
0.4423,-7.98822037694263e-07,0
0.4424,-8.083952158689225e-07,0
0.4425,-8.173035669523999e-07,0
0.4426,-8.255316255250244e-07,0
0.4427,-8.330639261671246e-07,0
0.4428,-8.398850034590328e-07,0
0.4429,-8.459793919810702e-07,0
0.443,-8.513316263135699e-07,0
0.4431,-8.559262410368604e-07,0
0.4432,-8.597477707312705e-07,0
0.4433,-8.627807499771306e-07,0
0.4434,-8.650097133547659e-07,0
0.4435,-8.664191954445075e-07,0
0.4436,-8.669937308266839e-07,0
0.4437,-8.667178540816238e-07,0
0.4438,-8.655760997896563e-07,0
0.4439,-8.635530025311087e-07,0
0.444,-8.606330968863118e-07,0
0.4441,-8.56800917435594e-07,0
0.4442,-8.520409987592836e-07,0
0.4443,-8.463378754377099e-07,0
0.4444,-8.396760820511974e-07,0
0.4445,-8.320401531800822e-07,0
0.4446,-8.234146234046898e-07,0
0.4447,-8.137840273053492e-07,0
0.4448,-8.031328994623888e-07,0
0.4449,-7.91445774456131e-07,0
0.445,-7.787071868669173e-07,0
0.4451,-7.649016712750703e-07,0
0.4452,-7.500137622609193e-07,0
0.4453,-7.34293545018303e-07,0
0.4454,-7.262140910026058e-07,0
0.4455,-7.176981439173416e-07,0
0.4456,-7.087477400807806e-07,0
0.4457,-6.993649158111969e-07,0
0.4458,-6.895517074268648e-07,0
0.4459,-6.793101512460528e-07,0
0.446,-6.686422835870464e-07,0
0.4461,-6.575501407681141e-07,0
0.4462,-6.460357591075305e-07,0
0.4463,-6.341011749235695e-07,0
0.4464,-6.217484245344988e-07,0
0.4465,-6.089795442586059e-07,0
0.4466,-5.957965704141586e-07,0
0.4467,-5.822015393194309e-07,0
0.4468,-5.681964872926974e-07,0
0.4469,-5.53783450652224e-07,0
0.447,-5.389644657163009e-07,0
0.4471,-5.237415688031946e-07,0
0.4472,-5.081167962311792e-07,0
0.4473,-4.920921843185292e-07,0
0.4474,-4.756697693835092e-07,0
0.4475,-4.588515877444121e-07,0
0.4476,-4.416396757195029e-07,0
0.4477,-4.240360696270558e-07,0
0.4478,-4.060428057853452e-07,0
0.4479,-3.87661920512635e-07,0
0.448,-3.688954501272198e-07,0
0.4481,-3.497454309473638e-07,0
0.4482,-3.302138992913412e-07,0
0.4483,-3.103028914774262e-07,0
0.4484,-2.900144438238817e-07,0
0.4485,-2.693505926490047e-07,0
0.4486,-2.48313374271058e-07,0
0.4487,-2.269048250083159e-07,0
0.4488,-2.051269811790526e-07,0
0.4489,-1.829818791015301e-07,0
0.449,-1.604715550940472e-07,0
0.4491,-1.375980454748659e-07,0
0.4492,-1.239543843713871e-07,0
0.4493,-1.196082146419305e-07,0
0.4494,-1.152620449124716e-07,0
0.4495,-1.10915875183015e-07,0
0.4496,-1.065697054535585e-07,0
0.4497,-1.02223535724102e-07,0
0.4498,-9.787736599464543e-08,0
0.4499,-9.35311962651865e-08,0
0.45,-8.918502653572995e-08,0
0.4501,-8.483885680627339e-08,0
0.4502,-8.04926870768169e-08,0
0.4503,-7.614651734736035e-08,0
0.4504,-7.180034761790141e-08,0
0.4505,-6.745417788844486e-08,0
0.4506,-6.310800815898831e-08,0
0.4507,-5.876183842953179e-08,0
0.4508,-5.441566870007526e-08,0
0.4509,-5.006949897061627e-08,0
0.451,-4.572332924115975e-08,0
0.4511,-4.137715951170323e-08,0
0.4512,-3.70309897822467e-08,0
0.4513,-3.268482005279015e-08,0
0.4514,-2.833865032333119e-08,0
0.4515,-2.399248059387467e-08,0
0.4516,-1.964631086441814e-08,0
0.4517,-1.530014113496159e-08,0
0.4518,-1.095397140550507e-08,0
0.4519,-6.607801676046107e-09,0
0.452,-2.261631946589582e-09,0
0.4521,2.084537782866969e-09,0
0.4522,6.430707512323493e-09,0
0.4523,1.077687724178004e-08,0
0.4524,1.5123046971239e-08,0
0.4525,1.946921670069553e-08,0
0.4526,2.381538643015205e-08,0
0.4527,2.81615561596086e-08,0
0.4528,3.250772588906513e-08,0
0.4529,3.685389561852409e-08,0
0.453,4.120006534798061e-08,0
0.4531,4.554623507743716e-08,0
0.4532,4.989240480689369e-08,0
0.4533,5.423857453635024e-08,0
0.4534,5.858474426580917e-08,0
0.4535,6.293091399526572e-08,0
0.4536,6.727708372472225e-08,0
0.4537,7.162325345417877e-08,0
0.4538,7.596942318363532e-08,0
0.4539,8.031559291309428e-08,0
0.454,8.466176264255081e-08,0
0.4541,8.900793237200733e-08,0
0.4542,9.335410210146388e-08,0
0.4543,9.770027183092041e-08,0
0.4544,1.020464415603794e-07,0
0.4545,1.063926112898359e-07,0
0.4546,1.107387810192924e-07,0
0.4547,1.15084950748749e-07,0
0.4548,1.194311204782055e-07,0
0.4549,1.237772902076645e-07,0
0.455,1.28123459937121e-07,0
0.4551,1.324696296665775e-07,0
0.4552,1.368157993960341e-07,0
0.4553,1.411619691254906e-07,0
0.4554,1.455081388549496e-07,0
0.4555,1.498543085844061e-07,0
0.4556,1.542004783138626e-07,0
0.4557,1.585466480433192e-07,0
0.4558,1.628928177727757e-07,0
0.4559,1.672389875022346e-07,0
0.456,1.715851572316912e-07,0
0.4561,1.749386818185819e-07,0
0.4562,1.730786465881833e-07,0
0.4563,1.712186113577847e-07,0
0.4564,1.693585761273861e-07,0
0.4565,1.674985408969865e-07,0
0.4566,1.656385056665879e-07,0
0.4567,1.637784704361893e-07,0
0.4568,1.619184352057907e-07,0
0.4569,1.600583999753921e-07,0
0.457,1.581983647449925e-07,0
0.4571,1.563383295145939e-07,0
0.4572,1.544782942841953e-07,0
0.4573,1.526182590537967e-07,0
0.4574,1.507582238233981e-07,0
0.4575,1.488981885929984e-07,0
0.4576,1.470381533625998e-07,0
0.4577,1.451781181322012e-07,0
0.4578,1.433180829018026e-07,0
0.4579,1.414580476714041e-07,0
0.458,1.395980124410044e-07,0
0.4581,1.377379772106058e-07,0
0.4582,1.358779419802072e-07,0
0.4583,1.340179067498086e-07,0
0.4584,1.3215787151941e-07,0
0.4585,1.302978362890104e-07,0
0.4586,1.284378010586118e-07,0
0.4587,1.265777658282132e-07,0
0.4588,1.247177305978146e-07,0
0.4589,1.22857695367416e-07,0
0.459,1.209976601370163e-07,0
0.4591,1.191376249066177e-07,0
0.4592,1.172775896762191e-07,0
0.4593,1.154175544458206e-07,0
0.4594,1.135575192154219e-07,0
0.4595,1.116974839850223e-07,0
0.4596,1.098374487546237e-07,0
0.4597,1.079774135242251e-07,0
0.4598,1.061173782938265e-07,0
0.4599,1.042573430634279e-07,0
0.46,1.023973078330283e-07,0
0.4601,1.005372726026297e-07,0
0.4602,9.867723737223108e-08,0
0.4603,9.681720214183249e-08,0
0.4604,9.495716691143388e-08,0
0.4605,9.309713168103426e-08,0
0.4606,9.123709645063565e-08,0
0.4607,8.937706122023705e-08,0
0.4608,8.751702598983845e-08,0
0.4609,8.565699075943985e-08,0
0.461,8.379695552904022e-08,0
0.4611,8.193692029864162e-08,0
0.4612,8.007688506824303e-08,0
0.4613,7.821684983784441e-08,0
0.4614,7.635681460744583e-08,0
0.4615,7.449677937704618e-08,0
0.4616,7.26367441466476e-08,0
0.4617,7.0776708916249e-08,0
0.4618,6.89166736858504e-08,0
0.4619,6.705663845545179e-08,0
0.462,6.519660322505217e-08,0
0.4621,6.333656799465356e-08,0
0.4622,6.147653276425496e-08,0
0.4623,5.961649753385636e-08,0
0.4624,5.775646230345776e-08,0
0.4625,5.589642707305813e-08,0
0.4626,5.403639184265953e-08,0
0.4627,5.217635661226093e-08,0
0.4628,5.031632138186233e-08,0
0.4629,4.845628615146373e-08,0
0.463,4.65962509210641e-08,0
0.4631,4.545658493399856e-08,0
0.4632,4.448097927694374e-08,0
0.4633,4.350537361988891e-08,0
0.4634,4.252976796283409e-08,0
0.4635,4.155416230577873e-08,0
0.4636,4.057855664872391e-08,0
0.4637,3.960295099166908e-08,0
0.4638,3.862734533461426e-08,0
0.4639,3.765173967755945e-08,0
0.464,3.667613402050409e-08,0
0.4641,3.570052836344927e-08,0
0.4642,3.472492270639445e-08,0
0.4643,3.374931704933963e-08,0
0.4644,3.277371139228481e-08,0
0.4645,3.179810573522945e-08,0
0.4646,3.082250007817462e-08,0
0.4647,2.98468944211198e-08,0
0.4648,2.887128876406498e-08,0
0.4649,2.789568310701017e-08,0
0.465,2.692007744995481e-08,0
0.4651,2.594447179289998e-08,0
0.4652,2.496886613584517e-08,0
0.4653,2.399326047879034e-08,0
0.4654,2.301765482173552e-08,0
0.4655,2.204204916468016e-08,0
0.4656,2.106644350762534e-08,0
0.4657,2.009083785057052e-08,0
0.4658,1.911523219351571e-08,0
0.4659,1.813962653646089e-08,0
0.466,1.716402087940552e-08,0
0.4661,1.61884152223507e-08,0
0.4662,1.521280956529588e-08,0
0.4663,1.423720390824106e-08,0
0.4664,1.326159825118624e-08,0
0.4665,1.228599259413088e-08,0
0.4666,1.131038693707606e-08,0
0.4667,1.033478128002124e-08,0
0.4668,9.359175622966419e-09,0
0.4669,8.383569965911602e-09,0
0.467,7.407964308856238e-09,0
0.4671,6.432358651801421e-09,0
0.4672,5.456752994746597e-09,0
0.4673,4.48114733769178e-09,0
0.4674,3.505541680636959e-09,0
0.4675,2.529936023581599e-09,0
0.4676,1.554330366526775e-09,0
0.4677,5.787247094719572e-10,0
0.4678,-3.968809475828602e-10,0
0.4679,-1.372486604637684e-09,0
0.468,-2.348092261693041e-09,0
0.4681,-3.323697918747865e-09,0
0.4682,-4.299303575802683e-09,0
0.4683,-5.274909232857503e-09,0
0.4684,-6.250514889912324e-09,0
0.4685,-7.226120546967684e-09,0
0.4686,-8.201726204022505e-09,0
0.4687,-9.177331861077326e-09,0
0.4688,-1.015293751813215e-08,0
0.4689,-1.112854317518696e-08,0
0.469,-1.210414883224178e-08,0
0.4691,-1.307975448929715e-08,0
0.4692,-1.405536014635197e-08,0
0.4693,-1.503096580340679e-08,0
0.4694,-1.600657146046161e-08,0
0.4695,-1.698217711751642e-08,0
0.4696,-1.795778277457179e-08,0
0.4697,-1.893338843162661e-08,0
0.4698,-1.990899408868143e-08,0
0.4699,-2.088459974573625e-08,0
0.47,-2.133650968233926e-08,0
0.4701,-2.119563398394862e-08,0
0.4702,-2.105475828555806e-08,0
0.4703,-2.091388258716749e-08,0
0.4704,-2.077300688877693e-08,0
0.4705,-2.063213119038637e-08,0
0.4706,-2.049125549199573e-08,0
0.4707,-2.035037979360517e-08,0
0.4708,-2.020950409521461e-08,0
0.4709,-2.006862839682405e-08,0
0.471,-1.992775269843348e-08,0
0.4711,-1.978687700004285e-08,0
0.4712,-1.964600130165228e-08,0
0.4713,-1.950512560326172e-08,0
0.4714,-1.936424990487116e-08,0
0.4715,-1.92233742064806e-08,0
0.4716,-1.908249850808996e-08,0
0.4717,-1.894162280969939e-08,0
0.4718,-1.880074711130883e-08,0
0.4719,-1.865987141291827e-08,0
0.472,-1.851899571452771e-08,0
0.4721,-1.837812001613707e-08,0
0.4722,-1.823724431774651e-08,0
0.4723,-1.809636861935595e-08,0
0.4724,-1.795549292096539e-08,0
0.4725,-1.781461722257482e-08,0
0.4726,-1.767374152418418e-08,0
0.4727,-1.753286582579362e-08,0
0.4728,-1.739199012740306e-08,0
0.4729,-1.72511144290125e-08,0
0.473,-1.711023873062194e-08,0
0.4731,-1.69693630322313e-08,0
0.4732,-1.682848733384073e-08,0
0.4733,-1.668761163545017e-08,0
0.4734,-1.654673593705961e-08,0
0.4735,-1.640586023866905e-08,0
0.4736,-1.626498454027841e-08,0
0.4737,-1.612410884188784e-08,0
0.4738,-1.598323314349728e-08,0
0.4739,-1.584235744510672e-08,0
0.474,-1.570148174671616e-08,0
0.4741,-1.556060604832552e-08,0
0.4742,-1.541973034993496e-08,0
0.4743,-1.52788546515444e-08,0
0.4744,-1.513797895315384e-08,0
0.4745,-1.499710325476327e-08,0
0.4746,-1.485622755637263e-08,0
0.4747,-1.471535185798207e-08,0
0.4748,-1.457447615959151e-08,0
0.4749,-1.443360046120095e-08,0
0.475,-1.429272476281039e-08,0
0.4751,-1.415184906441975e-08,0
0.4752,-1.401097336602919e-08,0
0.4753,-1.387009766763862e-08,0
0.4754,-1.372922196924806e-08,0
0.4755,-1.35883462708575e-08,0
0.4756,-1.344747057246686e-08,0
0.4757,-1.33065948740763e-08,0
0.4758,-1.316571917568574e-08,0
0.4759,-1.302484347729517e-08,0
0.476,-1.288396777890461e-08,0
0.4761,-1.274309208051397e-08,0
0.4762,-1.260221638212341e-08,0
0.4763,-1.246134068373285e-08,0
0.4764,-1.232046498534229e-08,0
0.4765,-1.217958928695172e-08,0
0.4766,-1.203871358856109e-08,0
0.4767,-1.189783789017052e-08,0
0.4768,-1.175696219177996e-08,0
0.4769,-1.16160864933894e-08,0
0.477,-1.147521079499884e-08,0
0.4771,-1.13343350966082e-08,0
0.4772,-1.119345939821764e-08,0
0.4773,-1.105258369982707e-08,0
0.4774,-1.091170800143651e-08,0
0.4775,-1.077083230304595e-08,0
0.4776,-1.062995660465531e-08,0
0.4777,-1.048908090626475e-08,0
0.4778,-1.034820520787419e-08,0
0.4779,-1.020732950948362e-08,0
0.478,-1.006645381109306e-08,0
0.4781,-9.925578112702424e-09,0
0.4782,-9.784702414311861e-09,0
0.4783,-9.643826715921299e-09,0
0.4784,-9.502951017530738e-09,0
0.4785,-9.362075319140176e-09,0
0.4786,-9.221199620749536e-09,0
0.4787,-9.080323922358975e-09,0
0.4788,-8.939448223968412e-09,0
0.4789,-8.79857252557785e-09,0
0.479,-8.657696827187289e-09,0
0.4791,-8.516821128796649e-09,0
0.4792,-8.375945430406086e-09,0
0.4793,-8.235069732015524e-09,0
0.4794,-8.094194033624963e-09,0
0.4795,-7.953318335234402e-09,0
0.4796,-7.812442636843762e-09,0
0.4797,-7.6715669384532e-09,0
0.4798,-7.530691240062637e-09,0
0.4799,-7.389815541672077e-09,0
0.48,-7.248939843281515e-09,0
0.4801,-7.108064144890874e-09,0
0.4802,-6.967188446500312e-09,0
0.4803,-6.826312748109751e-09,0
0.4804,-6.68543704971919e-09,0
0.4805,-6.544561351328627e-09,0
0.4806,-6.403685652937988e-09,0
0.4807,-6.262809954547426e-09,0
0.4808,-6.121934256156864e-09,0
0.4809,-5.981058557766302e-09,0
0.481,-5.84018285937574e-09,0
0.4811,-5.6993071609851e-09,0
0.4812,-5.558431462594538e-09,0
0.4813,-5.417555764203976e-09,0
0.4814,-5.276680065813415e-09,0
0.4815,-5.135804367422853e-09,0
0.4816,-4.994928669032292e-09,0
0.4817,-4.854052970641651e-09,0
0.4818,-4.713177272251089e-09,0
0.4819,-4.572301573860528e-09,0
0.482,-4.431425875469966e-09,0
0.4821,-4.290550177079404e-09,0
0.4822,-4.149674478688764e-09,0
0.4823,-4.008798780298202e-09,0
0.4824,-3.86792308190764e-09,0
0.4825,-3.727047383517078e-09,0
0.4826,-3.586171685126517e-09,0
0.4827,-3.445295986735876e-09,0
0.4828,-3.304420288345315e-09,0
0.4829,-3.163544589954753e-09,0
0.483,-3.022668891564192e-09,0
0.4831,-2.88179319317363e-09,0
0.4832,-2.74091749478299e-09,0
0.4833,-2.600041796392428e-09,0
0.4834,-2.459166098001866e-09,0
0.4835,-2.318290399611304e-09,0
0.4836,-2.177414701220742e-09,0
0.4837,-2.036539002830102e-09,0
0.4838,-1.895663304439541e-09,0
0.4839,-1.858176489882463e-09,0
0.484,-1.850161642199136e-09,0
0.4841,-1.842146794515809e-09,0
0.4842,-1.834131946832477e-09,0
0.4843,-1.82611709914915e-09,0
0.4844,-1.818102251465822e-09,0
0.4845,-1.810087403782495e-09,0
0.4846,-1.802072556099168e-09,0
0.4847,-1.794057708415836e-09,0
0.4848,-1.786042860732509e-09,0
0.4849,-1.778028013049182e-09,0
0.485,-1.770013165365855e-09,0
0.4851,-1.761998317682527e-09,0
0.4852,-1.753983469999196e-09,0
0.4853,-1.745968622315869e-09,0
0.4854,-1.737953774632541e-09,0
0.4855,-1.729938926949214e-09,0
0.4856,-1.721924079265887e-09,0
0.4857,-1.713909231582555e-09,0
0.4858,-1.705894383899228e-09,0
0.4859,-1.697879536215901e-09,0
0.486,-1.689864688532574e-09,0
0.4861,-1.681849840849246e-09,0
0.4862,-1.673834993165914e-09,0
0.4863,-1.665820145482587e-09,0
0.4864,-1.65780529779926e-09,0
0.4865,-1.649790450115933e-09,0
0.4866,-1.641775602432605e-09,0
0.4867,-1.633760754749274e-09,0
0.4868,-1.625745907065946e-09,0
0.4869,-1.617731059382619e-09,0
0.487,-1.609716211699292e-09,0
0.4871,-1.601701364015965e-09,0
0.4872,-1.593686516332633e-09,0
0.4873,-1.585671668649306e-09,0
0.4874,-1.577656820965979e-09,0
0.4875,-1.569641973282652e-09,0
0.4876,-1.561627125599324e-09,0
0.4877,-1.553612277915993e-09,0
0.4878,-1.545597430232665e-09,0
0.4879,-1.537582582549338e-09,0
0.488,-1.52956773486601e-09,0
0.4881,-1.521552887182683e-09,0
0.4882,-1.513538039499352e-09,0
0.4883,-1.505523191816025e-09,0
0.4884,-1.497508344132697e-09,0
0.4885,-1.48949349644937e-09,0
0.4886,-1.481478648766043e-09,0
0.4887,-1.473463801082711e-09,0
0.4888,-1.465448953399384e-09,0
0.4889,-1.457434105716057e-09,0
0.489,-1.44941925803273e-09,0
0.4891,-1.441404410349402e-09,0
0.4892,-1.433389562666071e-09,0
0.4893,-1.425374714982743e-09,0
0.4894,-1.417359867299416e-09,0
0.4895,-1.409345019616089e-09,0
0.4896,-1.401330171932762e-09,0
0.4897,-1.39331532424943e-09,0
0.4898,-1.385300476566103e-09,0
0.4899,-1.377285628882775e-09,0
0.49,-1.369270781199448e-09,0
0.4901,-1.361255933516121e-09,0
0.4902,-1.353241085832789e-09,0
0.4903,-1.345226238149462e-09,0
0.4904,-1.337211390466135e-09,0
0.4905,-1.329196542782807e-09,0
0.4906,-1.32118169509948e-09,0
0.4907,-1.313166847416149e-09,0
0.4908,-1.305151999732821e-09,0
0.4909,-1.297137152049494e-09,0
0.491,-1.289122304366167e-09,0
0.4911,-1.28110745668284e-09,0
0.4912,-1.273092608999508e-09,0
0.4913,-1.265077761316181e-09,0
0.4914,-1.257062913632854e-09,0
0.4915,-1.249048065949526e-09,0
0.4916,-1.241033218266199e-09,0
0.4917,-1.233018370582867e-09,0
0.4918,-1.22500352289954e-09,0
0.4919,-1.216988675216213e-09,0
0.492,-1.208973827532886e-09,0
0.4921,-1.200958979849558e-09,0
0.4922,-1.192944132166227e-09,0
0.4923,-1.184929284482899e-09,0
0.4924,-1.176914436799572e-09,0
0.4925,-1.168899589116245e-09,0
0.4926,-1.160884741432918e-09,0
0.4927,-1.152869893749586e-09,0
0.4928,-1.144855046066259e-09,0
0.4929,-1.136840198382932e-09,0
0.493,-1.128825350699604e-09,0
0.4931,-1.120810503016277e-09,0
0.4932,-1.112795655332945e-09,0
0.4933,-1.104780807649618e-09,0
0.4934,-1.096765959966291e-09,0
0.4935,-1.088751112282963e-09,0
0.4936,-1.080736264599636e-09,0
0.4937,-1.072721416916305e-09,0
0.4938,-1.064706569232977e-09,0
0.4939,-1.05669172154965e-09,0
0.494,-1.048676873866323e-09,0
0.4941,-1.040662026182996e-09,0
0.4942,-1.032647178499668e-09,0
0.4943,-1.024632330816337e-09,0
0.4944,-1.01661748313301e-09,0
0.4945,-1.008602635449682e-09,0
0.4946,-1.000587787766355e-09,0
0.4947,-9.925729400830279e-10,0
0.4948,-9.845580923996962e-10,0
0.4949,-9.76543244716369e-10,0
0.495,-9.685283970330418e-10,0
0.4951,-9.605135493497146e-10,0
0.4952,-9.524987016663872e-10,0
0.4953,-9.444838539830554e-10,0
0.4954,-9.364690062997282e-10,0
0.4955,-9.28454158616401e-10,0
0.4956,-9.204393109330738e-10,0
0.4957,-9.124244632497464e-10,0
0.4958,-9.044096155664148e-10,0
0.4959,-8.963947678830876e-10,0
0.496,-8.883799201997604e-10,0
0.4961,-8.80365072516433e-10,0
0.4962,-8.723502248331058e-10,0
0.4963,-8.643353771497743e-10,0
0.4964,-8.563205294664471e-10,0
0.4965,-8.483056817831197e-10,0
0.4966,-8.402908340997925e-10,0
0.4967,-8.322759864164653e-10,0
0.4968,-8.242611387331337e-10,0
0.4969,-8.162462910498063e-10,0
0.497,-8.082314433664789e-10,0
0.4971,-8.002165956831517e-10,0
0.4972,-7.922017479998245e-10,0
0.4973,-7.841869003164927e-10,0
0.4974,-7.761720526331655e-10,0
0.4975,-7.681572049498383e-10,0
0.4976,-7.601423572665111e-10,0
0.4977,-7.521275095831839e-10,0
0.4978,-7.441126618998522e-10,0
0.4979,-7.36097814216525e-10,0
0.498,-7.280829665331978e-10,0
0.4981,-7.200681188498706e-10,0
0.4982,-7.120532711665434e-10,0
0.4983,-7.040384234832116e-10,0
0.4984,-6.960235757998842e-10,0
0.4985,-6.88008728116557e-10,0
0.4986,-6.799938804332298e-10,0
0.4987,-6.719790327499026e-10,0
0.4988,-6.639641850665709e-10,0
0.4989,-6.559493373832437e-10,0
0.499,-6.479344896999165e-10,0
0.4991,-6.399196420165892e-10,0
0.4992,-6.31904794333262e-10,0
0.4993,-6.238899466499303e-10,0
0.4994,-6.158750989666031e-10,0
0.4995,-6.078602512832757e-10,0
0.4996,-5.998454035999485e-10,0
0.4997,-5.918305559166213e-10,0
0.4998,-5.838157082332897e-10,0
0.4999,-5.758008605499623e-10,0
0.5,-5.677860128666352e-10,0
0.5,-5.677860128666352e-10,0
